1,frame_0182.jpg,xe nhỏ ở xa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở xa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe lớn ở sát phía dưới sát mép phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0182.jpg,xe lớn ở sát phía dưới vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0187.jpg,xe ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0187.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0187.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0187.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0187.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0187.jpg,xe ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe nhỏ ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0227.jpg,xe ở giữa sát mép phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0227.jpg,xe gần phía dưới vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0227.jpg,xe ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0227.jpg,xe lớn ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0227.jpg,xe nhỏ ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0227.jpg,xe lớn ở giữa phía trái,deleted,Khung AI gộp nhiều xe nên xóa để tách và gán từng xe riêng
1,frame_0227.jpg,xe nhỏ ở xa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe nhỏ ở xa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe ở giữa sát mép phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0227.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0270.jpg,xe lớn gần phía dưới phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0270.jpg,xe ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0270.jpg,xe nhỏ ở xa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0270.jpg,xe nhỏ ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0270.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0270.jpg,xe lớn gần phía dưới phía phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0270.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0270.jpg,xe lớn ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0270.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe nhỏ ở giữa sát mép trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0312.jpg,xe ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0312.jpg,xe nhỏ ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0312.jpg,xe lớn ở giữa phía phải,deleted,Khung AI gộp nhiều xe nên xóa để gán từng xe bằng khung riêng
1,frame_0312.jpg,xe nhỏ ở giữa sát mép trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0312.jpg,xe lớn ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe ở giữa phía phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe ở sát phía dưới vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0312.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe ở giữa sát mép phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0326.jpg,xe ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0326.jpg,xe nhỏ ở giữa sát mép trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0326.jpg,xe ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0326.jpg,xe nhỏ ở xa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở xa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe ở xa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0326.jpg,xe nhỏ ở xa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0331.jpg,xe ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0331.jpg,xe nhỏ ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0331.jpg,xe nhỏ ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0331.jpg,xe ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0331.jpg,xe ở giữa phía trái,deleted,Khung bị trùng với khung khác trên cùng một xe nên xóa
1,frame_0331.jpg,xe nhỏ ở xa phía trái,deleted,Chỉ thấy đèn xe rất nhỏ nên không thấy đủ thân xe để giữ khung
1,frame_0331.jpg,xe lớn ở sát phía dưới sát mép phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0331.jpg,xe ở vùng giữa,deleted,Khung bị trùng với khung khác trên cùng một xe nên xóa
1,frame_0331.jpg,xe nhỏ ở giữa phía phải,deleted,Khung bị trùng với khung khác trên cùng một xe nên xóa
1,frame_0331.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe ở sát phía dưới phía phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0331.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0369.jpg,xe nhỏ ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0369.jpg,xe ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0369.jpg,xe lớn gần phía dưới phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0369.jpg,xe ở sát phía dưới phía phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở xa vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0369.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe gần phía dưới phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0380.jpg,xe lớn ở sát phía dưới sát mép trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0380.jpg,xe nhỏ ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0380.jpg,xe nhỏ ở xa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0380.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe nhỏ ở xa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe ở sát phía dưới phía phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe nhỏ ở giữa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe nhỏ ở vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0380.jpg,xe nhỏ ở xa sát mép trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe ở giữa sát mép phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe nhỏ ở giữa phía trái,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe nhỏ ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe ở giữa sát mép phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe nhỏ ở vùng giữa,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe ở giữa sát mép phải,deleted,Xe ở sát mép phải chỉ còn phần đuôi và đèn nên không đủ thân xe để giữ khung
1,frame_0392.jpg,xe lớn ở giữa phía phải,edited,Kéo khung ôm sát thân xe không lấy phần vệt sáng trên mặt đường
1,frame_0392.jpg,xe ở xa vùng giữa,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe nhỏ ở giữa phía trái,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
1,frame_0392.jpg,xe lớn ở sát phía dưới phía phải,added,AI bỏ sót xe nhưng thân xe vẫn nhìn thấy rõ nên bổ sung khung
